image_path,mask_path,category,architecture,defect_type,gradcam_path,ig_path,occlusion_path,gradientsshap_path
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_057.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_057_mask.png,screw,resnet18,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\resnet18\screw_test_def_057_gradcam_resnet18.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\resnet18\screw_test_def_057_ig_resnet18.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\resnet18\screw_test_def_057_occlusion_resnet18.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\resnet18\screw_test_def_057_gradientsshap_resnet18.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_058.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_058_mask.png,screw,resnet18,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\resnet18\screw_test_def_058_gradcam_resnet18.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\resnet18\screw_test_def_058_ig_resnet18.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\resnet18\screw_test_def_058_occlusion_resnet18.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\resnet18\screw_test_def_058_gradientsshap_resnet18.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_001.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_001_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_001_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_001_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_001_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_001_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_002.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_002_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_002_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_002_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_002_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_002_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_003.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_003_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_003_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_003_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_003_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_003_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_006.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_006_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_006_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_006_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_006_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_006_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_008.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_008_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_008_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_008_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_008_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_008_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_010.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_010_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_010_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_010_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_010_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_010_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_011.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_011_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_011_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_011_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_011_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_011_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_012.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_012_mask.png,screw,vit,manipulated_front,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_012_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_012_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_012_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_012_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_014.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_014_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_014_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_014_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_014_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_014_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_015.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_015_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_015_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_015_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_015_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_015_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_016.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_016_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_016_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_016_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_016_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_016_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_017.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_017_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_017_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_017_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_017_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_017_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_018.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_018_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_018_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_018_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_018_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_018_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_021.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_021_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_021_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_021_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_021_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_021_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_022.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_022_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_022_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_022_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_022_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_022_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_024.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_024_mask.png,screw,vit,scratch_head,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_024_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_024_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_024_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_024_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_025.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_025_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_025_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_025_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_025_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_025_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_028.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_028_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_028_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_028_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_028_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_028_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_029.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_029_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_029_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_029_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_029_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_029_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_030.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_030_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_030_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_030_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_030_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_030_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_031.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_031_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_031_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_031_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_031_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_031_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_032.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_032_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_032_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_032_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_032_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_032_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_033.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_033_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_033_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_033_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_033_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_033_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_034.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_034_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_034_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_034_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_034_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_034_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_035.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_035_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_035_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_035_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_035_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_035_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_036.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_036_mask.png,screw,vit,scratch_neck,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_036_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_036_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_036_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_036_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_039.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_039_mask.png,screw,vit,thread_side,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_039_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_039_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_039_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_039_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_042.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_042_mask.png,screw,vit,thread_side,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_042_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_042_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_042_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_042_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_044.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_044_mask.png,screw,vit,thread_side,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_044_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_044_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_044_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_044_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_045.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_045_mask.png,screw,vit,thread_side,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_045_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_045_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_045_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_045_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_046.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_046_mask.png,screw,vit,thread_side,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_046_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_046_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_046_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_046_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_047.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_047_mask.png,screw,vit,thread_side,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_047_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_047_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_047_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_047_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_048.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_048_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_048_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_048_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_048_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_048_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_049.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_049_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_049_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_049_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_049_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_049_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_050.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_050_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_050_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_050_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_050_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_050_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_053.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_053_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_053_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_053_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_053_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_053_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_054.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_054_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_054_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_054_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_054_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_054_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_055.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_055_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_055_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_055_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_055_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_055_gradientsshap_vit.npy
E:\Research\Code_Start\data\preprocessed\screw\test\def\screw_test_def_058.png,E:\Research\Code_Start\data\ground_truth_masks\screw\test\screw_test_def_058_mask.png,screw,vit,thread_top,E:\Research\Code_Start\xai_outputs\gradcam\screw\vit\screw_test_def_058_gradcam_vit.npy,E:\Research\Code_Start\xai_outputs\integrated_gradients\screw\vit\screw_test_def_058_ig_vit.npy,E:\Research\Code_Start\xai_outputs\occlusion_sensitivity\screw\vit\screw_test_def_058_occlusion_vit.npy,E:\Research\Code_Start\xai_outputs\gradientsshap\screw\vit\screw_test_def_058_gradientsshap_vit.npy
